"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"2521","2521","Hampshire St @ Cardinal Medeiros Ave",,"42.366261","-71.091675",,,,
"2522","2522","Hampshire St @ Webster Ave",,"42.367008","-71.092598",,,,
"2523","2523","Hampshire St @ Windsor St",,"42.368717","-71.094658",,,,
"25236","25236","Washington St @ Montebello Rd",,"42.312359","-71.101593",,,,
"2524","2524","Hampshire St @ Columbia St",,"42.369881","-71.096069",,,,
"2525","2525","Columbia St @ Cambridge St",,"42.372784","-71.094482",,,,
"2527","2527","Webster Ave @ Columbia St",,"42.375027","-71.09491",,,,
"2528","2528","Webster Ave @ Prospect St",,"42.376884","-71.095497",,,,
"253","253","W 7th St @ D St",,"42.33625","-71.054024",,,,
"2530","2530","Newton St @ Webster Ave",,"42.377762","-71.095901",,,,
"2531","2531","30 Prospect St",,"42.37896","-71.094124",,,,
"2532","2532","117 Summer St",,"42.385277","-71.102859",,,,
"2533","2533","Summer St @ School St",,"42.3843","-71.100281",,,,
"2534","2534","Summer St opp Carter Terr",,"42.385845","-71.104477",,,,
"254","254","W 7th St @ E St",,"42.335251","-71.052444",,,,
"2545","2545","Washington St @ Dane St",,"42.378899","-71.10392",,,,
"2546","2546","Washington St @ Beacon St",,"42.378338","-71.106277",,,,
"2547","2547","Kirkland St opp Trowbridge St",,"42.377678","-71.109344",,,,
"2548","2548","Kirkland St @ Kirkland Place",,"42.376923","-71.112869",,,,
"255","255","W 7th St @ F St",,"42.334251","-71.050896",,,,
"2550","2550","JFK St @ Eliot St",,"42.371323","-71.121269",,,,
"2551","2551","N Harvard St @ Gate 2 Harvard Stadium",,"42.366947","-71.125107",,,,
"2553","2553","N Harvard St @ Western Ave",,"42.363659","-71.12925",,,,
"2554","2554","N Harvard St @ Franklin St",,"42.361885","-71.130486",,,,
"2555","2555","N Harvard St @ Coolidge St",,"42.360394","-71.129013",,,,
"2556","2556","N Harvard St @  Hooker St",,"42.358742","-71.127014",,,,
"2558","2558","N Harvard St @ Empire St",,"42.358528","-71.12674",,,,
"2559","2559","N Harvard St @ Oxford St",,"42.360191","-71.128571",,,,
"256","256","W 7th St @ Dorchester St",,"42.333614","-71.049927",,,,
"2560","2560","N Harvard St @ Kingsley St",,"42.361893","-71.130333",,,,
"2561","2561","N Harvard St @ Western Ave",,"42.36359","-71.129143",,,,
"25618","25618","Washington St @ Railroad Ave",,"42.196239","-71.199615",,,,
"2562","2562","Opp 175 N Harvard",,"42.364372","-71.128075",,,,
"2564","2564","N Harvard St opp Harvard Stadium Gate 2",,"42.367081","-71.124825",,,,
"25641","25641","JFK St @ Eliot St",,"42.371517","-71.120972",,,,
"2565","2565","16 Eliot St",,"42.371735","-71.121338",,,,
"2567","2567","Quincy St @ Kirkland St",,"42.376511","-71.114059",,,,
"2568","2568","Kirkland St @ Sumner Rd",,"42.376926","-71.112457",,,,
"2569","2569","Kirkland St @ Trowbridge St",,"42.377541","-71.109543",,,,
"2570","2570","Washington St @ Beacon St",,"42.378204","-71.106483",,,,
"2571","2571","Washington St @ Calvin St",,"42.378735","-71.104156",,,,
"25711","25711","Washington St @ Perry St",,"42.379322","-71.101532",,,,
"25712","25712","Washington St @ Parker St",,"42.379314","-71.100288",,,,
"25713","25713","Washington St @ Kingman Rd",,"42.379456","-71.097382",,,,
"2574","2574","51 Bow St",,"42.38163","-71.098526",,,,
"2575","2575","Broadway @ Garrison Ave",,"42.405067","-71.130241",,,,
"2576","2576","Broadway @ Weston Ave",,"42.404015","-71.128799",,,,
"2577","2577","Broadway @ Holland St - Teele Sq",,"42.403328","-71.12751",,,,
"2578","2578","Holland St @ Moore St",,"42.402485","-71.126892",,,,
"2579","2579","Holland St @ Cameron Ave",,"42.400867","-71.126137",,,,
"258","258","E 8th St @ Dorchester St",,"42.332672","-71.05098",,,,
"2580","2580","Holland St @ Jay St",,"42.399197","-71.124817",,,,
"25800","25800","E 8th St @ Mercer St",,"42.331539","-71.049156",,,,
"2581","2581","Holland St @ Dover St",,"42.396931","-71.122971",,,,
"2582","2582","Elm St @ Chester St",,"42.395149","-71.121857",,,,
"2583","2583","Elm St @ Russell St",,"42.393646","-71.120872",,,,
"2584","2584","Elm St @ Beech St",,"42.391598","-71.119217",,,,
"2586","2586","Elm St @ Porter Sq Shopping Ctr",,"42.389465","-71.116928",,,,
"2587","2587","Elm St @ Mossland St",,"42.388012","-71.11557",,,,
"2588","2588","Elm St opp Porter St",,"42.385956","-71.113777",,,,
"2589","2589","Somerville Ave @ Sacramento St",,"42.384605","-71.112015",,,,
"259","259","E 8th St @ Old Harbor St",,"42.331192","-71.047218",,,,
"2590","2590","594 Somerville Ave",,"42.383778","-71.109215",,,,
"2591","2591","Somerville Ave opp Central St",,"42.383286","-71.107025",,,,
"2593","2593","Somerville Ave opp Loring St",,"42.382668","-71.104324",,,,
"2594","2594","Somerville Ave opp School St",,"42.381973","-71.10218",,,,
"2595","2595","Somerville Ave @ Carlton St",,"42.381176","-71.099678",,,,
"25969","25969","Pleasant St @ Stone Pl",,"42.443714","-71.072006",,,,
"2597","2597","Somerville Ave @ Prospect St",,"42.379059","-71.094261",,,,
"25974","25974","Pleasant St @ Wyoming Ave - Wyoming Sq",,"42.452114","-71.070007",,,,
"2598","2598","Somerville Ave @ Linden St",,"42.378506","-71.092712",,,,
"25986","25986","Main St @ Pleasant St",,"42.481548","-71.100067",,,,
"25988","25988","Main St @ Collincote St",,"42.491493","-71.100174",,,,
"25989","25989","Redstone Shopping Center Access Rd",,"42.49493","-71.101944",,,,
"2599","2599","Somerville Ave opp Mansfield St",,"42.377659","-71.090302",,,,
"25990","25990","Main St @ Elm St",,"42.486702","-71.100212",,,,
"25991","25991","Main St @ Lindenwood Rd",,"42.484394","-71.100288",,,,
"25996","25996","Main St @ South St",,"42.46587","-71.100937",,,,
"26","26","E Broadway @ M St",,"42.335602","-71.03318",,,,
"260","260","E 8th St @ Covington St",,"42.331203","-71.045998",,,,
"2600","2600","O'Brien Hwy @ Medford St",,"42.376869","-71.08847",,,,
"2601","2601","O'Brien Hwy @ Twin City Plaza",,"42.373886","-71.082779",,,,
"2602","2602","O'Brien Hwy @ Winter St",,"42.372547","-71.080101",,,,
"2605","2605","245 O'Brien Hwy @ Twin City Plaza",,"42.374126","-71.082558",,,,
"2606","2606","225 Msgr O'Brien Hwy",,"42.372971","-71.080223",,,,
"2607","2607","McGrath Hwy @ Poplar St",,"42.377094","-71.088181",,,,
"2609","2609","Somerville Ave at McGrath Hwy",,"42.377361","-71.089378",,,,
"261","261","E 8th St @ G St",,"42.331242","-71.043907",,,,
"2610","2610","Washington St @ Washington Terr",,"42.379524","-71.09288",,,,
"2612","2612","Somerville Ave @ Stone Ave",,"42.379547","-71.095161",,,,
"2613","2613","Washington St @ Webster Ave",,"42.379612","-71.096878",,,,
"26131","26131","Bow St @ Warren Ave",,"42.380272","-71.096619",,,,
"2614","2614","Summer St @ Wesley Park",,"42.382141","-71.09819",,,,
"2615","2615","Washington St opp Parker St",,"42.379375","-71.100029",,,,
"2616","2616","Washington St @ Leland St",,"42.379215","-71.102699",,,,
"2617","2617","Somerville Ave @ Loring St",,"42.38269","-71.104057",,,,
"2618","2618","Somerville Ave @ Central St",,"42.383389","-71.107063",,,,
"262","262","E 8th St @ H St",,"42.331303","-71.04155",,,,
"2620","2620","Somerville Ave @ Spring St",,"42.383976","-71.109673",,,,
"2621","2621","Somerville Ave @ Lowell St",,"42.38472","-71.112015",,,,
"2622","2622","Elm St @ Porter St",,"42.386261","-71.113907",,,,
"2623","2623","Elm St @ Cedar St",,"42.387871","-71.115303",,,,
"2625","2625","Elm St @ Hancock St",,"42.389908","-71.11721",,,,
"2626","2626","Elm St @ Saint James Ave",,"42.391819","-71.11927",,,,
"2627","2627","Elm St @ Cutter Ave",,"42.393658","-71.120728",,,,
"2628","2628","Grove St @ Highland Ave",,"42.396023","-71.120201",,,,
"263","263","E 8th St @ I St",,"42.331329","-71.039963",,,,
"2630","2630","Holland St @ Wallace St",,"42.39806","-71.123726",,,,
"2631","2631","Holland St @ Paulina St",,"42.39978","-71.125137",,,,
"2632","2632","Holland St opp Cameron Ave",,"42.40107","-71.126091",,,,
"2633","2633","225 Holland St",,"42.402287","-71.126678",,,,
"2634","2634","Broadway @ Curtis St",,"42.403374","-71.127335",,,,
"2635","2635","Broadway @ Dickson St",,"42.403965","-71.128532",,,,
"2636","2636","Broadway @ North St",,"42.405933","-71.131477",,,,
"2637","2637","Clarendon Hill Busway",,"42.405907","-71.132072",,,,
"264","264","E 8th St @ K St",,"42.331379","-71.037415",,,,
"26434","26434","Cummins Hwy opp Calvary Cemetary",,"42.277794","-71.115135",,,,
"26459","26459","Cummins Hwy @ Brockton St",,"42.270401","-71.099358",,,,
"26466","26466","1344 Hyde Park Ave @ Blake Estates",,"42.252026","-71.125221",,,,
"26467","26467","Opp 1661 Hyde Park Ave",,"42.241699","-71.130638",,,,
"26479","26479","Hyde Park Ave @ Hunter St",,"42.287968","-71.118309",,,,
"26495","26495","265 Hyde Park Ave opp Eldridge St",,"42.292542","-71.117828",,,,
"265","265","E 8th St @ L St",,"42.331409","-71.035393",,,,
"26500","26500","American Legion Hwy @ Cummins Hwy",,"42.278923","-71.116585",,,,
"26531","26531","River St @ Hyde Park Ave",,"42.255745","-71.124237",,,,
"2659","2659","McGrath Hwy @ Alston St",,"42.381062","-71.089684",,,,
"266","266","E 8th St @ M St",,"42.33144","-71.033348",,,,
"2660","2660","Highland Ave @ Medford St",,"42.384647","-71.092781",,,,
"2661","2661","Highland Ave @ Walnut St",,"42.385128","-71.09404",,,,
"26618","26618","Washington St @ Cottage St",,"42.193901","-71.201042",,,,
"26619","26619","Walpole St @ Elliot St",,"42.187344","-71.209625",,,,
"2662","2662","75 Highland Ave opp Putnam St",,"42.38615","-71.096634",,,,
"26620","26620","Walpole St opp Hillshire Ln",,"42.182831","-71.215012",,,,
"26621","26621","445 Walpole St @ Wilson St",,"42.179398","-71.221626",,,,
"26622","26622","Walpole St @ Olde Derby Rd",,"42.176765","-71.222878",,,,
"26623","26623","Walpole St @ Garden Pkwy",,"42.173328","-71.225052",,,,
"26624","26624","Opp 177 Main St @ New Pond Village",,"42.166386","-71.23098",,,,
"26625","26625","Main St @ Gay Ave",,"42.163963","-71.234871",,,,
"26626","26626","Main St opp Chapman St",,"42.161873","-71.238258",,,,
"26627","26627","Main St @ Sherwood Dr.",,"42.159119","-71.241516",,,,
"26628","26628","Main St @ Spear Ave",,"42.154202","-71.246452",,,,
"26629","26629","Main St @ Neponset View Terr",,"42.14999","-71.250092",,,,
"26630","26630","Main St @ Hanson Ave",,"42.149403","-71.250359",,,,
"26631","26631","745 Main St",,"42.153477","-71.246971",,,,
"26632","26632","565 Main St @ Stop & Shop Plaza",,"42.158028","-71.242783",,,,
"26633","26633","Main St @ Davis St",,"42.161575","-71.238602",,,,
"26634","26634","283 Main St",,"42.164143","-71.234489",,,,
"26635","26635","Main St @ Mylod St",,"42.165894","-71.231598",,,,
"26636","26636","Walpole St opp Garden Pkwy",,"42.173344","-71.224907",,,,
"26637","26637","508 Walpole St opp Old Derby Rd",,"42.176796","-71.222733",,,,
"26638","26638","Opp 445 Walpole St @ Victory Plaza",,"42.179768","-71.220985",,,,
"26639","26639","Walpole St @ Hillshire Ln",,"42.182774","-71.214882",,,,
"2664","2664","Highland Ave @ School St",,"42.386829","-71.098587",,,,
"26640","26640","Walpole St @ Brookfield Rd",,"42.187363","-71.209412",,,,
"2665","2665","125 Highland Ave",,"42.387627","-71.100983",,,,
"2666","2666","Highland Ave @ Central St",,"42.388481","-71.103508",,,,
"2667","2667","Highland Ave @ Benton Rd",,"42.389019","-71.105087",,,,
"2668","2668","Highland Ave @ Lowell St",,"42.390179","-71.107803",,,,
"2669","2669","235 Highland Ave",,"42.390839","-71.109276",,,,
"267","267","E 8th St @ N St",,"42.331478","-71.031296",,,,
"2670","2670","263 Highland Ave",,"42.391506","-71.110741",,,,
"2671","2671","Highland Ave @ Cedar St",,"42.392319","-71.112541",,,,
"2672","2672","Highland Ave @ Cherry St",,"42.393013","-71.114174",,,,
"2673","2673","Highland Ave @ Willow Ave",,"42.394211","-71.116951",,,,
"26734","26734","Walnut St @ O'Callaghan Way",,"42.473015","-70.985519",,,,
"2674","2674","Highland Ave @ Cutter Ave",,"42.395123","-71.119331",,,,
"2675","2675","Highland Ave @ Willow Ave",,"42.393978","-71.116661",,,,
"2676","2676","Highland Ave @ Cherry St",,"42.392902","-71.114174",,,,
"2677","2677","Highland Ave @ Cedar St",,"42.39209","-71.112251",,,,
"2678","2678","Highland Ave @ Conwell St",,"42.391396","-71.110741",,,,
"2679","2679","Highland Ave @ Tower St.",,"42.390533","-71.108849",,,,
"268","268","Columbia Rd @ O St",,"42.331783","-71.029045",,,,
"2680","2680","Highland Ave @ Lowell St",,"42.390068","-71.107803",,,,
"2681","2681","Highland Ave @ Benton Rd",,"42.389015","-71.105354",,,,
"2682","2682","Highland Ave @ Central St",,"42.388393","-71.103569",,,,
"2683","2683","Highland Ave @ Trull Ln",,"42.387615","-71.101257",,,,
"2684","2684","Highland Ave @ School St",,"42.386814","-71.098862",,,,
"2686","2686","Highland Ave @ Vinal Ave",,"42.385876","-71.096191",,,,
"2687","2687","Highland Ave @ Walnut St",,"42.385132","-71.094315",,,,
"2688","2688","Medford St @ Highland Ave",,"42.383331","-71.091576",,,,
"2689","2689","422 McGrath Hwy",,"42.382607","-71.091133",,,,
"269","269","W 7th St @ B St",,"42.338066","-71.056786",,,,
"2690","2690","Medford St @ Washington St",,"42.380337","-71.090073",,,,
"2691","2691","Broadway opp Packard Ave",,"42.402161","-71.124817",,,,
"2692","2692","Broadway @ Simpson Ave",,"42.401348","-71.122055",,,,
"2693","2693","Broadway @ Billingham St",,"42.400745","-71.119148",,,,
"2694","2694","Broadway @ College Ave",,"42.40078","-71.117531",,,,
"2695","2695","Broadway opp Warner St - Powder House Sq",,"42.400967","-71.116234",,,,
"2696","2696","Broadway @ Bay State Ave",,"42.400608","-71.114479",,,,
"2697","2697","Broadway @ Josephine St - Ball Sq",,"42.399738","-71.111862",,,,
"2698","2698","Broadway @ Cedar St",,"42.398373","-71.107811",,,,
"2699","2699","Broadway @ Hinckley St - Magoun Sq",,"42.397545","-71.105186",,,,
"27","27","E Broadway @ N St",,"42.335644","-71.03109",,,,
"270","270","Columbia Rd @ P St",,"42.332485","-71.027184",,,,
"2700","2700","Broadway @ Medford St - Magoun Sq",,"42.397202","-71.104095",,,,
"2701","2701","Broadway @ Norwood Ave",,"42.39661","-71.102272",,,,
"2702","2702","Broadway @ Bartlett St",,"42.395832","-71.100121",,,,
"2703","2703","Broadway opp Main St",,"42.39473","-71.097786",,,,
"2704","2704","Broadway @ Thurston St",,"42.393791","-71.095924",,,,
"2705","2705","Broadway opp Temple St",,"42.392555","-71.093552",,,,
"2706","2706","Broadway @ Marshall St",,"42.392159","-71.092804",,,,
"2707","2707","Broadway @ Montgomery Ave",,"42.390499","-71.090263",,,,
"2708","2708","Broadway @ McGrath Hwy",,"42.389744","-71.088631",,,,
"2709","2709","Broadway St @ MacArthur St",,"42.389317","-71.087677",,,,
"27092","27092","Terminal  B Stop 1",,"42.361393","-71.018661",,,,
"27094","27094","Terminal C - Arrivals Level",,"42.366703","-71.017311",,,,
"2710","2710","Broadway @ Cross St",,"42.388615","-71.086105",,,,
"2711","2711","Broadway @ Glen St",,"42.387798","-71.084328",,,,
"2712","2712","Broadway @ Franklin St",,"42.387062","-71.082176",,,,
"2713","2713","Broadway @ Lincoln St",,"42.386631","-71.080643",,,,
"2714","2714","Broadway @ Mt Vernon St",,"42.386047","-71.078667",,,,
"2715","2715","Broadway @ Belknap St",,"42.405243","-71.130295",,,,
"2717","2717","Main St @ Dorrance St",,"42.385513","-71.075897",,,,
"2718","2718","Broadway @ Austin St",,"42.38686","-71.080688",,,,
"2719","2719","Broadway @ Indiana Ave",,"42.387398","-71.082497",,,,
"2720","2720","Broadway @ Michigan Ave",,"42.388004","-71.084229",,,,
"2721","2721","Broadway @ Cross St",,"42.38871","-71.085777",,,,
"2722","2722","Broadway @ Kensington Ave",,"42.389404","-71.08728",,,,
"2723","2723","Broadway @ Fellsway W",,"42.390739","-71.090088",,,,
"2724","2724","Broadway @ Grant St",,"42.391632","-71.091553",,,,
"2725","2725","Broadway @ Temple St",,"42.392521","-71.092972",,,,
"2726","2726","Broadway @ Langmaid Ave",,"42.393127","-71.094185",,,,
"2727","2727","Broadway @ Fenwick St",,"42.394012","-71.095871",,,,
"2729","2729","Broadway @ Main St",,"42.394817","-71.097458",,,,
"2730","2730","Broadway opp Adams St",,"42.395641","-71.099434",,,,
"2731","2731","Broadway opp Glenwood Rd",,"42.396301","-71.101013",,,,
"2732","2732","Broadway opp Norwood Ave",,"42.396801","-71.102547",,,,
"2733","2733","Broadway @ Medford St - Magoun Sq",,"42.397312","-71.104118",,,,
"2734","2734","Broadway @ William St",,"42.397877","-71.105927",,,,
"2735","2735","Broadway @ Alfred St",,"42.398403","-71.107574",,,,
"2736","2736","Broadway @ Boston Ave - Ball Sq",,"42.399952","-71.112183",,,,
"2737","2737","Broadway @ Pearson Rd",,"42.400578","-71.114067",,,,
"2738","2738","Broadway @ Warner St - Powder House Sq",,"42.401169","-71.116226",,,,
"2739","2739","Broadway @ Powder House Blvd",,"42.400909","-71.117203",,,,
"2740","2740","Broadway @ Walker St",,"42.400845","-71.118294",,,,
"2741","2741","Broadway @ Leonard St",,"42.401173","-71.120911",,,,
"2742","2742","Broadway @ Mason St",,"42.40163","-71.122803",,,,
"2743","2743","Broadway @ Packard Ave",,"42.402271","-71.124825",,,,
"2744","2744","Broadway @ Westminster Ave",,"42.40295","-71.126366",,,,
"2745","2745","Cross St @ Pearl St",,"42.385796","-71.087692",,,,
"2746","2746","Cross St @ Ellsworth St",,"42.387146","-71.086845",,,,
"2747","2747","Cross St @ Broadway",,"42.388508","-71.085968",,,,
"2748","2748","Cross St @ Broadway",,"42.388493","-71.086113",,,,
"2749","2749","Cross St @ Otis St",,"42.387135","-71.08699",,,,
"275","275","E 8th @ Columbia Rd",,"42.331566","-71.030045",,,,
"2750","2750","Cross St @ Pearl St",,"42.38578","-71.087845",,,,
"27510","27510","Harrison Ave @ Albany Garage Long Island Run",,"42.341213","-71.067245",,,,
"2752","2752","Cross St @ Flint St",,"42.38472","-71.088715",,,,
"2753","2753","Cross St @ Auburn Ave",,"42.383766","-71.089539",,,,
"2754","2754","Cross St @ Chester Ave",,"42.382549","-71.090248",,,,
"2755","2755","Green St @ Pearl St",,"42.364128","-71.103035",,,,
"2757","2757","Cambridge St @ Brighton St",,"42.382431","-71.078865",,,,
"2758","2758","Cambridge St @ Parker St",,"42.38229","-71.079948",,,,
"2759","2759","Washington St @ Mt Vernon St",,"42.382019","-71.081825",,,,
"276","276","E 8th St @ N St",,"42.33157","-71.031387",,,,
"2760","2760","Washington St @ Franklin St",,"42.381577","-71.084846",,,,
"27600","27600","Boston City Hospital @ Mass Ave - Rt 276",,"42.333519","-71.073196",,,,
"2761","2761","Washington St @ Tufts St",,"42.381039","-71.087486",,,,
"27610","27610","Long Island Shelter",,"42.328243","-70.957993",,,,
"27618","27618","Washington St @ Guild St",,"42.191284","-71.20253",,,,
